n_nodes,actual_density,max_in_degree,alpha,sample_size,kl,fit_time_s,fit_rss_delta_bytes,total_stored_params,total_memory_bytes
10,0.4888888888888889,6,0.1,1400,14.018746391444747,0.021436999999878026,4096,122,976
10,0.4888888888888889,6,0.5,600,43.589750454077844,0.020761400000083086,0,166,1328
10,0.4888888888888889,6,0.5,1000,44.014656775112066,0.020772600000100283,0,166,1328
10,0.4888888888888889,6,0.5,1400,44.025456932851355,0.02167050000002746,4096,166,1328
10,0.4888888888888889,6,0.5,600,38.155316769930124,0.022029200000133642,12288,130,1040
10,0.4888888888888889,6,0.5,1000,41.485806538466996,0.022704299999986688,28672,130,1040
10,0.4888888888888889,6,0.5,1400,41.46193785319069,0.02094049999982417,8192,130,1040
10,0.4888888888888889,6,0.5,600,77.19402776102423,0.01983749999999418,0,134,1072
10,0.4888888888888889,6,0.5,1000,68.4574553320771,0.0215013000001818,0,134,1072
10,0.4888888888888889,6,0.5,1400,68.37752837864379,0.020700100000112798,28672,134,1072
10,0.4888888888888889,6,0.5,600,40.37480598790274,0.020552400000042326,16384,130,1040
10,0.4888888888888889,6,0.5,1000,40.10882981677731,0.0261232000000291,8192,130,1040
10,0.4888888888888889,6,0.5,1400,40.26061632299273,0.022272100000009232,0,130,1040
10,0.4888888888888889,6,0.5,600,30.397923178337514,0.02153490000000602,0,122,976
10,0.4888888888888889,6,0.5,1000,28.951366092473013,0.02045319999979256,0,122,976
10,0.4888888888888889,6,0.5,1400,29.157242111134646,0.020934099999976752,0,122,976
10,0.4888888888888889,6,1.0,600,38.86174781036264,0.020168699999885575,0,166,1328
10,0.4888888888888889,6,1.0,1000,39.66638230457889,0.020877400000017587,0,166,1328
10,0.4888888888888889,6,1.0,1400,39.9373484079566,0.02227109999989807,0,166,1328
10,0.4888888888888889,6,1.0,600,47.45674586529933,0.020750200000065888,0,130,1040
10,0.4888888888888889,6,1.0,1000,63.23564587467852,0.022654100000181643,0,130,1040
10,0.4888888888888889,6,1.0,1400,63.13477483628241,0.021645000000034997,0,130,1040
10,0.4888888888888889,6,1.0,600,81.46274010634143,0.020680200000015247,0,134,1072
10,0.4888888888888889,6,1.0,1000,87.74160180872039,0.023203100000046106,0,134,1072
10,0.4888888888888889,6,1.0,1400,88.0465090736405,0.020276100000046426,0,134,1072
10,0.4888888888888889,6,1.0,600,53.823276466733965,0.023525600000084523,0,130,1040
10,0.4888888888888889,6,1.0,1000,51.3202994583484,0.021369499999991604,0,130,1040
10,0.4888888888888889,6,1.0,1400,51.607430599976574,0.02204499999993459,0,130,1040
10,0.4888888888888889,6,1.0,600,41.96377859015898,0.02281019999986711,0,122,976
10,0.4888888888888889,6,1.0,1000,41.26840330614002,0.024904200000037235,0,122,976
10,0.4888888888888889,6,1.0,1400,43.941440835160776,0.020457399999941117,0,122,976
10,0.4888888888888889,6,5.0,600,47.00650165603117,0.021915000000035434,0,166,1328
10,0.4888888888888889,6,5.0,1000,47.61894802066958,0.0207597999999507,0,166,1328
10,0.4888888888888889,6,5.0,1400,47.779352907539575,0.021458299999949304,0,166,1328
10,0.4888888888888889,6,5.0,600,46.51722384772048,0.02157390000002124,0,130,1040
10,0.4888888888888889,6,5.0,1000,63.47761501064,0.01984859999993205,0,130,1040
10,0.4888888888888889,6,5.0,1400,61.84798968788121,0.02156739999986712,0,130,1040
10,0.4888888888888889,6,5.0,600,73.55498389949422,0.02139390000002095,0,134,1072
10,0.4888888888888889,6,5.0,1000,68.46219083726034,0.02108700000007957,0,134,1072
10,0.4888888888888889,6,5.0,1400,68.61524044301373,0.022302200000012817,0,134,1072
10,0.4888888888888889,6,5.0,600,53.96859805782654,0.020820899999989706,0,130,1040
10,0.4888888888888889,6,5.0,1000,54.8945443005129,0.02127299999983734,0,130,1040
10,0.4888888888888889,6,5.0,1400,55.13413547948176,0.022352200000113953,0,130,1040
10,0.4888888888888889,6,5.0,600,41.719519657041,0.020372800000131974,0,122,976
10,0.4888888888888889,6,5.0,1000,42.667804760640756,0.020850500000051397,0,122,976
10,0.4888888888888889,6,5.0,1400,50.26178315132596,0.02115589999993972,0,122,976
10,0.2,8,0.1,600,0.036051405591262096,0.01728600000001279,0,38,304
10,0.2,8,0.1,1000,0.035361891304588444,0.016574399999853995,0,38,304
10,0.2,8,0.1,1400,0.032403611409399694,0.019288499999902342,0,38,304
10,0.2,8,0.1,600,0.028880381787138146,0.016066099999989092,0,38,304
10,0.2,8,0.1,1000,0.00729754862673576,0.018642300000010437,0,38,304
10,0.2,8,0.1,1400,0.00716954749548182,0.01636089999988144,0,38,304
10,0.2,8,0.1,600,0.01736603291427348,0.019172300000036557,0,38,304
10,0.2,8,0.1,1000,0.01072996804207206,0.02029469999979483,0,38,304
10,0.2,8,0.1,1400,0.012231794257304534,0.021801600000117105,0,38,304
10,0.2,8,0.1,600,0.05386355867185846,0.01631520000000819,0,38,304
10,0.2,8,0.1,1000,0.05681124046524559,0.017415100000107486,0,38,304
10,0.2,8,0.1,1400,0.04573784397905066,0.01642179999998916,0,38,304
10,0.2,8,0.1,600,0.005705936722182952,0.016614000000117812,0,38,304
10,0.2,8,0.1,1000,0.0010029560724284913,0.017580099999804588,0,38,304
10,0.2,8,0.1,1400,0.0009573161690845496,0.01769309999986035,0,38,304
10,0.2,8,0.5,600,41.0553383658327,0.01684209999984887,0,38,304
10,0.2,8,0.5,1000,41.03496213062904,0.017126400000051945,0,38,304
10,0.2,8,0.5,1400,37.35949597824848,0.021220800000037343,0,38,304
10,0.2,8,0.5,600,79.88808335334363,0.01727619999996932,0,38,304
10,0.2,8,0.5,1000,77.68629814839824,0.01649520000000848,0,38,304
10,0.2,8,0.5,1400,77.79475745942975,0.016799899999796253,0,38,304
10,0.2,8,0.5,600,38.837733937000095,0.017232100000001083,0,38,304
10,0.2,8,0.5,1000,38.79312825169066,0.018110299999989365,0,38,304
10,0.2,8,0.5,1400,38.86521792202645,0.01745830000004389,0,38,304
10,0.2,8,0.5,600,49.986013461147245,0.01674800000000687,0,38,304
10,0.2,8,0.5,1000,50.30865443597911,0.01690669999993588,0,38,304
10,0.2,8,0.5,1400,30.06184132042533,0.017131900000094902,0,38,304
10,0.2,8,0.5,600,86.42691766218688,0.016215800000054514,0,38,304
10,0.2,8,0.5,1000,86.54788117416932,0.017035500000019965,0,38,304
10,0.2,8,0.5,1400,86.4954432053931,0.017433799999935218,4096,38,304
10,0.2,8,1.0,600,61.81870382728537,0.016803600000002916,0,38,304
10,0.2,8,1.0,1000,61.778458041222926,0.015948600000001534,0,38,304
10,0.2,8,1.0,1400,62.02663912218188,0.016379599999936545,0,38,304
10,0.2,8,1.0,600,84.13635283132378,0.015530200000057448,0,38,304
10,0.2,8,1.0,1000,82.56788167689685,0.018425400000069203,0,38,304
10,0.2,8,1.0,1400,82.82545599313146,0.01586300000008123,0,38,304
10,0.2,8,1.0,600,42.89932119343135,0.01627849999999853,0,38,304
10,0.2,8,1.0,1000,42.84564969502116,0.016702899999927467,0,38,304
10,0.2,8,1.0,1400,42.88872767864851,0.01661880000006022,0,38,304
10,0.2,8,1.0,600,70.46391373363443,0.01718340000002172,0,38,304
10,0.2,8,1.0,1000,70.7551631911546,0.016945999999961714,0,38,304
10,0.2,8,1.0,1400,62.24929906988109,0.016140700000050856,0,38,304
10,0.2,8,1.0,600,67.28067605210097,0.01656609999986358,0,38,304
10,0.2,8,1.0,1000,67.14773367116345,0.016378600000052757,0,38,304
10,0.2,8,1.0,1400,66.88212874860069,0.01618610000014087,0,38,304
10,0.2,8,5.0,600,64.14940846343994,0.016238899999962086,0,38,304
10,0.2,8,5.0,1000,64.1147606681095,0.01695319999998901,0,38,304
10,0.2,8,5.0,1400,62.78982285841802,0.01762009999993097,0,38,304
10,0.2,8,5.0,600,92.04268476775458,0.015579000000116139,0,38,304
10,0.2,8,5.0,1000,81.29353717797612,0.015557599999965532,0,38,304
10,0.2,8,5.0,1400,81.4874071778491,0.016089199999896664,0,38,304
10,0.2,8,5.0,600,48.9332579230497,0.016478399999868998,0,38,304
10,0.2,8,5.0,1000,48.89074408498826,0.017952400000012858,0,38,304
10,0.2,8,5.0,1400,48.88622120747465,0.016863300000068193,0,38,304
10,0.2,8,5.0,600,67.00517085139683,0.018150299999888375,0,38,304
10,0.2,8,5.0,1000,67.1842557003177,0.01701920000004975,0,38,304
10,0.2,8,5.0,1400,63.133902514450185,0.02050550000012663,0,38,304
10,0.2,8,5.0,600,57.802776959524756,0.016493299999865485,0,38,304
10,0.2,8,5.0,1000,57.77704272667326,0.01676469999983965,0,38,304
10,0.2,8,5.0,1400,57.69648796773461,0.01697920000015074,0,38,304
10,0.2,8,0.1,600,0.036051405591262096,0.01637620000019524,0,38,304
10,0.2,8,0.1,1000,0.035361891304588444,0.016081100000064907,0,38,304
10,0.2,8,0.1,1400,0.032403611409399694,0.017229300000053627,0,38,304
10,0.2,8,0.1,600,0.028880381787138146,0.0157277000000704,0,38,304
10,0.2,8,0.1,1000,0.00729754862673576,0.01570180000021537,0,38,304
10,0.2,8,0.1,1400,0.00716954749548182,0.01687220000007983,0,38,304
10,0.2,8,0.1,600,0.01736603291427348,0.016997200000105295,0,38,304
10,0.2,8,0.1,1000,0.01072996804207206,0.016106699999909324,0,38,304
10,0.2,8,0.1,1400,0.012231794257304534,0.018413199999940844,0,38,304
10,0.2,8,0.1,600,0.05386355867185846,0.01896360000000641,0,38,304
10,0.2,8,0.1,1000,0.05681124046524559,0.01759219999985362,0,38,304
10,0.2,8,0.1,1400,0.04573784397905066,0.0173040999998193,0,38,304
10,0.2,8,0.1,600,0.005705936722182952,0.018412300000136383,0,38,304
10,0.2,8,0.1,1000,0.0010029560724284913,0.01690750000011576,0,38,304
10,0.2,8,0.1,1400,0.0009573161690845496,0.016107999999803724,0,38,304
10,0.2,8,0.5,600,41.0553383658327,0.016333499999973355,0,38,304
10,0.2,8,0.5,1000,41.03496213062904,0.017166400000178328,0,38,304
10,0.2,8,0.5,1400,37.35949597824848,0.01712689999999384,0,38,304
10,0.2,8,0.5,600,79.88808335334363,0.015712199999825316,0,38,304
10,0.2,8,0.5,1000,77.68629814839824,0.016062899999951696,0,38,304
10,0.2,8,0.5,1400,77.79475745942975,0.015602700000044933,0,38,304
10,0.2,8,0.5,600,38.837733937000095,0.01667459999998755,0,38,304
10,0.2,8,0.5,1000,38.79312825169066,0.01689910000004602,0,38,304
10,0.2,8,0.5,1400,38.86521792202645,0.017197500000065702,0,38,304
10,0.2,8,0.5,600,49.986013461147245,0.01607449999983146,0,38,304
10,0.2,8,0.5,1000,50.30865443597911,0.016072599999915838,0,38,304
10,0.2,8,0.5,1400,30.06184132042533,0.016595899999856556,0,38,304
10,0.2,8,0.5,600,86.42691766218688,0.01925060000007761,0,38,304
10,0.2,8,0.5,1000,86.54788117416932,0.017192599999816593,0,38,304
10,0.2,8,0.5,1400,86.4954432053931,0.0180112000000463,0,38,304
10,0.2,8,1.0,600,61.81870382728537,0.017305400000168447,0,38,304
10,0.2,8,1.0,1000,61.778458041222926,0.01728800000000774,0,38,304
10,0.2,8,1.0,1400,62.02663912218188,0.016717100000050777,0,38,304
10,0.2,8,1.0,600,84.13635283132378,0.01602809999985766,0,38,304
10,0.2,8,1.0,1000,82.56788167689685,0.017472499999939828,0,38,304
10,0.2,8,1.0,1400,82.82545599313146,0.016255900000032852,0,38,304
10,0.2,8,1.0,600,42.89932119343135,0.020484099999976024,0,38,304
10,0.2,8,1.0,1000,42.84564969502116,0.016366600000083054,0,38,304
10,0.2,8,1.0,1400,42.88872767864851,0.0174982999999429,0,38,304
10,0.2,8,1.0,600,70.46391373363443,0.01665529999991122,0,38,304
10,0.2,8,1.0,1000,70.7551631911546,0.016037699999969846,0,38,304
10,0.2,8,1.0,1400,62.24929906988109,0.01676369999995586,0,38,304
10,0.2,8,1.0,600,67.28067605210097,0.017138499999873602,0,38,304
10,0.2,8,1.0,1000,67.14773367116345,0.017399199999999837,0,38,304
10,0.2,8,1.0,1400,66.88212874860069,0.016013000000157263,0,38,304
10,0.2,8,5.0,600,64.14940846343994,0.01851130000000012,0,38,304
10,0.2,8,5.0,1000,64.1147606681095,0.01879400000007081,0,38,304
10,0.2,8,5.0,1400,62.78982285841802,0.01726139999982479,0,38,304
10,0.2,8,5.0,600,92.04268476775458,0.015646399999923233,0,38,304
10,0.2,8,5.0,1000,81.29353717797612,0.019734199999902557,0,38,304
10,0.2,8,5.0,1400,81.4874071778491,0.016759200000024066,0,38,304
10,0.2,8,5.0,600,48.9332579230497,0.019082499999967695,0,38,304
10,0.2,8,5.0,1000,48.89074408498826,0.018366799999967043,0,38,304
10,0.2,8,5.0,1400,48.88622120747465,0.017630399999916335,0,38,304
10,0.2,8,5.0,600,67.00517085139683,0.018062500000041837,0,38,304
10,0.2,8,5.0,1000,67.1842557003177,0.01638900000011745,0,38,304
10,0.2,8,5.0,1400,63.133902514450185,0.017202500000166765,0,38,304
10,0.2,8,5.0,600,57.802776959524756,0.017523200000141514,0,38,304
10,0.2,8,5.0,1000,57.77704272667326,0.01661959999978535,0,38,304
10,0.2,8,5.0,1400,57.69648796773461,0.017015599999922415,0,38,304
10,0.2,8,0.1,600,0.036051405591262096,0.018826500000159285,0,38,304
10,0.2,8,0.1,1000,0.035361891304588444,0.018457599999919694,0,38,304
10,0.2,8,0.1,1400,0.032403611409399694,0.017071100000066508,0,38,304
10,0.2,8,0.1,600,0.028880381787138146,0.01661269999999604,0,38,304
10,0.2,8,0.1,1000,0.00729754862673576,0.015044700000089506,0,38,304
10,0.2,8,0.1,1400,0.00716954749548182,0.016590400000040972,0,38,304
10,0.2,8,0.1,600,0.01736603291427348,0.017664400000057867,0,38,304
10,0.2,8,0.1,1000,0.01072996804207206,0.018217100000128994,0,38,304
10,0.2,8,0.1,1400,0.012231794257304534,0.016916399999900023,0,38,304
10,0.2,8,0.1,600,0.05386355867185846,0.01617509999982758,0,38,304
10,0.2,8,0.1,1000,0.05681124046524559,0.016928200000165816,0,38,304
10,0.2,8,0.1,1400,0.04573784397905066,0.015948199999911594,0,38,304
10,0.2,8,0.1,600,0.005705936722182952,0.01754320000009102,0,38,304
10,0.2,8,0.1,1000,0.0010029560724284913,0.016842600000018138,0,38,304
10,0.2,8,0.1,1400,0.0009573161690845496,0.016268899999886344,0,38,304
10,0.2,8,0.5,600,41.0553383658327,0.016889100000071267,0,38,304
10,0.2,8,0.5,1000,41.03496213062904,0.016407899999876463,0,38,304
10,0.2,8,0.5,1400,37.35949597824848,0.01806540000006862,0,38,304
10,0.2,8,0.5,600,79.88808335334363,0.016054099999792015,0,38,304
10,0.2,8,0.5,1000,77.68629814839824,0.01942050000002382,0,38,304
10,0.2,8,0.5,1400,77.79475745942975,0.017348999999967418,0,38,304
10,0.2,8,0.5,600,38.837733937000095,0.0167858999998316,0,38,304
10,0.2,8,0.5,1000,38.79312825169066,0.01673180000011598,0,38,304
10,0.2,8,0.5,1400,38.86521792202645,0.017544600000064747,0,38,304
10,0.2,8,0.5,600,49.986013461147245,0.01628470000014204,0,38,304
10,0.2,8,0.5,1000,50.30865443597911,0.015978099999983897,0,38,304
10,0.2,8,0.5,1400,30.06184132042533,0.016698499999847627,0,38,304
10,0.2,8,0.5,600,86.42691766218688,0.017485800000031304,0,38,304
10,0.2,8,0.5,1000,86.54788117416932,0.019060100000160674,0,38,304
10,0.2,8,0.5,1400,86.4954432053931,0.01780100000019047,0,38,304
10,0.2,8,1.0,600,61.81870382728537,0.017789999999877182,0,38,304
10,0.2,8,1.0,1000,61.778458041222926,0.017032100000051287,0,38,304
10,0.2,8,1.0,1400,62.02663912218188,0.018410500000072716,0,38,304
10,0.2,8,1.0,600,84.13635283132378,0.01674060000004829,0,38,304
10,0.2,8,1.0,1000,82.56788167689685,0.01665539999999055,0,38,304
10,0.2,8,1.0,1400,82.82545599313146,0.01737419999994927,0,38,304
10,0.2,8,1.0,600,42.89932119343135,0.01645039999993969,0,38,304
10,0.2,8,1.0,1000,42.84564969502116,0.017538700000159224,0,38,304
10,0.2,8,1.0,1400,42.88872767864851,0.017316400000026988,0,38,304
10,0.2,8,1.0,600,70.46391373363443,0.016205499999841777,0,38,304
10,0.2,8,1.0,1000,70.7551631911546,0.01574760000016795,0,38,304
10,0.2,8,1.0,1400,62.24929906988109,0.01989210000010644,0,38,304
10,0.2,8,1.0,600,67.28067605210097,0.016525200000160112,0,38,304
10,0.2,8,1.0,1000,67.14773367116345,0.017297799999823837,0,38,304
10,0.2,8,1.0,1400,66.88212874860069,0.023319500000070548,0,38,304
10,0.2,8,5.0,600,64.14940846343994,0.01902719999998226,0,38,304
10,0.2,8,5.0,1000,64.1147606681095,0.017239100000097096,0,38,304
10,0.2,8,5.0,1400,62.78982285841802,0.016985500000146203,0,38,304
10,0.2,8,5.0,600,92.04268476775458,0.017048299999942174,0,38,304
10,0.2,8,5.0,1000,81.29353717797612,0.015559899999971094,0,38,304
10,0.2,8,5.0,1400,81.4874071778491,0.015452800000048228,0,38,304
10,0.2,8,5.0,600,48.9332579230497,0.01670800000010786,0,38,304
10,0.2,8,5.0,1000,48.89074408498826,0.01613849999989725,0,38,304
10,0.2,8,5.0,1400,48.88622120747465,0.01603239999985817,0,38,304
10,0.2,8,5.0,600,67.00517085139683,0.015905900000007023,0,38,304
10,0.2,8,5.0,1000,67.1842557003177,0.015580699999873104,0,38,304
10,0.2,8,5.0,1400,63.133902514450185,0.01561319999996158,0,38,304
10,0.2,8,5.0,600,57.802776959524756,0.015942199999926743,0,38,304
10,0.2,8,5.0,1000,57.77704272667326,0.01648720000002868,0,38,304
10,0.2,8,5.0,1400,57.69648796773461,0.015928400000120746,0,38,304
10,0.2,8,0.1,600,0.036051405591262096,0.015732800000023417,0,38,304
10,0.2,8,0.1,1000,0.035361891304588444,0.016116699999884077,0,38,304
10,0.2,8,0.1,1400,0.032403611409399694,0.01595450000013443,0,38,304
10,0.2,8,0.1,600,0.028880381787138146,0.014817699999866818,0,38,304
10,0.2,8,0.1,1000,0.00729754862673576,0.015146499999900698,0,38,304
10,0.2,8,0.1,1400,0.00716954749548182,0.015889700000116136,0,38,304
10,0.2,8,0.1,600,0.01736603291427348,0.01598280000007435,0,38,304
10,0.2,8,0.1,1000,0.01072996804207206,0.0160801999998057,0,38,304
10,0.2,8,0.1,1400,0.012231794257304534,0.019668599999931757,0,38,304
10,0.2,8,0.1,600,0.05386355867185846,0.016111800000089715,0,38,304
10,0.2,8,0.1,1000,0.05681124046524559,0.021118800000067495,0,38,304
10,0.2,8,0.1,1400,0.04573784397905066,0.015704699999787408,0,38,304
10,0.2,8,0.1,600,0.005705936722182952,0.015769000000091182,0,38,304
10,0.2,8,0.1,1000,0.0010029560724284913,0.015728699999954188,0,38,304
10,0.2,8,0.1,1400,0.0009573161690845496,0.026026799999954164,0,38,304
10,0.2,8,0.5,600,41.0553383658327,0.01695459999996274,0,38,304
10,0.2,8,0.5,1000,41.03496213062904,0.015992999999980384,0,38,304
10,0.2,8,0.5,1400,37.35949597824848,0.015766500000154338,0,38,304
10,0.2,8,0.5,600,79.88808335334363,0.014928599999848302,0,38,304
10,0.2,8,0.5,1000,77.68629814839824,0.01659719999997833,0,38,304
10,0.2,8,0.5,1400,77.79475745942975,0.017575300000089555,0,38,304
10,0.2,8,0.5,600,38.837733937000095,0.015854400000080204,0,38,304
10,0.2,8,0.5,1000,38.79312825169066,0.016484800000171163,0,38,304
10,0.2,8,0.5,1400,38.86521792202645,0.01611030000003666,0,38,304
10,0.2,8,0.5,600,49.986013461147245,0.01563320000013846,0,38,304
10,0.2,8,0.5,1000,50.30865443597911,0.015604700000039884,0,38,304
10,0.2,8,0.5,1400,30.06184132042533,0.02176750000012362,0,38,304
10,0.2,8,0.5,600,86.42691766218688,0.016495500000019092,0,38,304
10,0.2,8,0.5,1000,86.54788117416932,0.016290799999978844,0,38,304
10,0.2,8,0.5,1400,86.4954432053931,0.016247400000111156,0,38,304
10,0.2,8,1.0,600,61.81870382728537,0.017029099999945174,0,38,304
10,0.2,8,1.0,1000,61.778458041222926,0.01723160000005919,0,38,304
10,0.2,8,1.0,1400,62.02663912218188,0.020148199999994176,0,38,304
10,0.2,8,1.0,600,84.13635283132378,0.016622300000108226,0,38,304
10,0.2,8,1.0,1000,82.56788167689685,0.016855200000009063,0,38,304
10,0.2,8,1.0,1400,82.82545599313146,0.01601400000004105,0,38,304
10,0.2,8,1.0,600,42.89932119343135,0.016648399999894536,0,38,304
10,0.2,8,1.0,1000,42.84564969502116,0.020176199999923483,0,38,304
10,0.2,8,1.0,1400,42.88872767864851,0.016665800000055242,0,38,304
10,0.2,8,1.0,600,70.46391373363443,0.01641410000001997,0,38,304
10,0.2,8,1.0,1000,70.7551631911546,0.016215900000133843,0,38,304
10,0.2,8,1.0,1400,62.24929906988109,0.017478600000004008,0,38,304
10,0.2,8,1.0,600,67.28067605210097,0.016624699999965742,0,38,304
10,0.2,8,1.0,1000,67.14773367116345,0.018531899999970847,0,38,304
10,0.2,8,1.0,1400,66.88212874860069,0.016927099999975326,0,38,304
10,0.2,8,5.0,600,64.14940846343994,0.01704820000009022,0,38,304
10,0.2,8,5.0,1000,64.1147606681095,0.017214399999829766,4096,38,304
10,0.2,8,5.0,1400,62.78982285841802,0.017024400000082096,0,38,304
10,0.2,8,5.0,600,92.04268476775458,0.01598369999987881,0,38,304
10,0.2,8,5.0,1000,81.29353717797612,0.018075199999884717,0,38,304
10,0.2,8,5.0,1400,81.4874071778491,0.018636600000036196,0,38,304
10,0.2,8,5.0,600,48.9332579230497,0.016930399999864676,0,38,304
10,0.2,8,5.0,1000,48.89074408498826,0.016541200000119716,0,38,304
10,0.2,8,5.0,1400,48.88622120747465,0.01646959999993669,0,38,304
10,0.2,8,5.0,600,67.00517085139683,0.01670870000020841,0,38,304
10,0.2,8,5.0,1000,67.1842557003177,0.01603160000013304,0,38,304
10,0.2,8,5.0,1400,63.133902514450185,0.015940099999852464,0,38,304
10,0.2,8,5.0,600,57.802776959524756,0.016389099999969403,0,38,304
10,0.2,8,5.0,1000,57.77704272667326,0.022500999999920168,0,38,304
10,0.2,8,5.0,1400,57.69648796773461,0.01744890000009036,0,38,304
10,0.28888888888888886,8,0.1,600,46.219739600176396,0.018711199999870587,0,58,464
10,0.28888888888888886,8,0.1,1000,46.213370015683296,0.017970899999909307,0,58,464
10,0.28888888888888886,8,0.1,1400,46.21216956115327,0.019056600000112667,0,58,464
10,0.28888888888888886,8,0.1,600,6.56902571960784,0.01852740000003905,0,58,464
10,0.28888888888888886,8,0.1,1000,6.390580511486173,0.01736409999989519,8192,58,464
10,0.28888888888888886,8,0.1,1400,6.377535153251991,0.01862370000003466,24576,58,464
10,0.28888888888888886,8,0.1,600,17.37208245661587,0.02024540000002162,0,58,464
10,0.28888888888888886,8,0.1,1000,17.34161049560124,0.018147700000099576,0,58,464
10,0.28888888888888886,8,0.1,1400,17.330041668630653,0.019102599999996528,0,58,464
10,0.28888888888888886,8,0.1,600,22.92900848637415,0.017344399999956295,0,62,496
10,0.28888888888888886,8,0.1,1000,22.931934266856207,0.018178900000066278,0,62,496
10,0.28888888888888886,8,0.1,1400,22.920957556066497,0.022335300000122515,0,62,496
10,0.28888888888888886,8,0.1,600,28.59825827709128,0.018416099999967628,0,58,464
10,0.28888888888888886,8,0.1,1000,28.175873375721444,0.017694099999971513,0,58,464
10,0.28888888888888886,8,0.1,1400,28.2156760071458,0.017565399999966758,0,58,464
10,0.28888888888888886,8,0.5,600,42.82475715314932,0.017785900000035326,0,58,464
10,0.28888888888888886,8,0.5,1000,42.77065666673484,0.019243299999970986,0,58,464
10,0.28888888888888886,8,0.5,1400,42.84200054491583,0.018010399999866422,0,58,464
10,0.28888888888888886,8,0.5,600,51.180370172866716,0.01877880000006371,0,58,464
10,0.28888888888888886,8,0.5,1000,48.85759818754537,0.017855300000064744,0,58,464
10,0.28888888888888886,8,0.5,1400,49.00019648654864,0.017944500000112384,0,58,464
10,0.28888888888888886,8,0.5,600,20.089905148235403,0.017624100000148246,0,58,464
10,0.28888888888888886,8,0.5,1000,20.062711538228374,0.01807390000021769,0,58,464
10,0.28888888888888886,8,0.5,1400,20.106414121875336,0.017888099999936458,0,58,464
10,0.28888888888888886,8,0.5,600,75.92005324736665,0.018933900000092763,0,62,496
10,0.28888888888888886,8,0.5,1000,76.24242264593805,0.017725299999938215,0,62,496
10,0.28888888888888886,8,0.5,1400,55.99680843302073,0.01794760000007045,0,62,496
10,0.28888888888888886,8,0.5,600,88.26939151352346,0.018542799999977433,0,58,464
10,0.28888888888888886,8,0.5,1000,88.45861645719326,0.018796699999938937,0,58,464
10,0.28888888888888886,8,0.5,1400,88.37974430505939,0.018866900000148235,0,58,464
10,0.28888888888888886,8,1.0,600,42.24184865359993,0.01855799999998453,0,58,464
10,0.28888888888888886,8,1.0,1000,42.201732824720345,0.02040820000001986,0,58,464
10,0.28888888888888886,8,1.0,1400,40.09606835807378,0.021064700000124503,0,58,464
10,0.28888888888888886,8,1.0,600,52.91316153890371,0.02089439999986098,0,58,464
10,0.28888888888888886,8,1.0,1000,51.87738745385913,0.01747950000003584,0,58,464
10,0.28888888888888886,8,1.0,1400,52.108871677408196,0.017898700000159806,0,58,464
10,0.28888888888888886,8,1.0,600,50.86206204041035,0.017729699999790682,0,58,464
10,0.28888888888888886,8,1.0,1000,50.80481365085876,0.021154900000055932,0,58,464
10,0.28888888888888886,8,1.0,1400,50.82397489938271,0.020828599999958897,0,58,464
10,0.28888888888888886,8,1.0,600,81.87507945960874,0.017308500000126514,0,62,496
10,0.28888888888888886,8,1.0,1000,82.16632453686665,0.017307999999957246,0,62,496
10,0.28888888888888886,8,1.0,1400,73.66047975273244,0.017275299999937488,0,62,496
10,0.28888888888888886,8,1.0,600,77.45712295139415,0.017841600000110702,0,58,464
10,0.28888888888888886,8,1.0,1000,72.4149662514764,0.019264900000052876,0,58,464
10,0.28888888888888886,8,1.0,1400,72.2671707707738,0.019404099999974278,0,58,464
10,0.28888888888888886,8,5.0,600,50.67990934705463,0.020097999999961758,0,58,464
10,0.28888888888888886,8,5.0,1000,50.630390550763465,0.017850500000122338,0,58,464
10,0.28888888888888886,8,5.0,1400,48.4643532232463,0.017506299999922703,0,58,464
10,0.28888888888888886,8,5.0,600,87.44332732418134,0.017381399999976566,0,58,464
10,0.28888888888888886,8,5.0,1000,83.53459622747292,0.01741200000014942,0,58,464
10,0.28888888888888886,8,5.0,1400,83.7018402819573,0.019895600000154445,0,58,464
10,0.28888888888888886,8,5.0,600,48.28690136509187,0.018285899999909816,0,58,464
10,0.28888888888888886,8,5.0,1000,48.25957089669366,0.018911600000137696,0,58,464
10,0.28888888888888886,8,5.0,1400,48.2615766538447,0.018338399999947796,0,58,464
10,0.28888888888888886,8,5.0,600,60.74259618570191,0.020042999999986932,0,62,496
10,0.28888888888888886,8,5.0,1000,60.921510204394416,0.017253499999924315,0,62,496
10,0.28888888888888886,8,5.0,1400,56.871911166959535,0.017764800000122705,0,62,496
10,0.28888888888888886,8,5.0,600,69.68821488177312,0.017487800000026255,4096,58,464
10,0.28888888888888886,8,5.0,1000,68.48272874018265,0.019131199999947057,0,58,464
10,0.28888888888888886,8,5.0,1400,68.40523320392869,0.01814039999999295,4096,58,464
10,0.37777777777777777,8,0.1,600,29.110720115014264,0.019007399999964036,0,90,720
10,0.37777777777777777,8,0.1,1000,29.10435053052116,0.02489489999993566,0,90,720
10,0.37777777777777777,8,0.1,1400,29.105913178102718,0.019759300000032454,0,90,720
10,0.37777777777777777,8,0.1,600,49.30505364553168,0.019421599999986938,0,74,592
10,0.37777777777777777,8,0.1,1000,49.23629993020623,0.020423599999958242,0,74,592
