n_nodes,actual_density,max_in_degree,alpha,kl,sample_size
10,0.2,5,0.1,1.6922488485645375,200
10,0.2,5,0.1,1.6773271546065416,600
10,0.2,5,0.1,1.618806652973807,1000
10,0.2,5,0.1,1.5928763225675853,1400
10,0.2,5,0.1,0.8190710410294911,200
10,0.2,5,0.1,0.7983799979381249,600
10,0.2,5,0.1,0.7953156001628001,1000
10,0.2,5,0.1,0.7939489413452686,1400
10,0.2,5,0.1,1.2362710543117559,200
10,0.2,5,0.1,1.0497960218255544,600
10,0.2,5,0.1,1.0755981475781309,1000
10,0.2,5,0.1,1.0676076871817934,1400
10,0.2,5,0.1,0.490410081490991,200
10,0.2,5,0.1,0.40054257653665604,600
10,0.2,5,0.1,0.4013894665241138,1000
10,0.2,5,0.1,0.39337577442014704,1400
10,0.2,5,0.1,0.8520284979544507,200
10,0.2,5,0.1,0.7609676163756567,600
10,0.2,5,0.1,0.7465034806579504,1000
10,0.2,5,0.1,0.7059289071227234,1400
10,0.2,5,0.5,0.06899953495985899,200
10,0.2,5,0.5,0.030103793651894153,600
10,0.2,5,0.5,0.019367861357822723,1000
10,0.2,5,0.5,0.00865443094334882,1400
10,0.2,5,0.5,0.07044850356802707,200
10,0.2,5,0.5,0.010747180970388485,600
10,0.2,5,0.5,0.004770752308331294,1000
10,0.2,5,0.5,0.0068198999157025805,1400
10,0.2,5,0.5,0.25718482561387057,200
10,0.2,5,0.5,0.25454896947759553,600
10,0.2,5,0.5,0.24508181759262962,1000
10,0.2,5,0.5,0.23662900182810712,1400
10,0.2,5,0.5,0.17140767659350167,200
10,0.2,5,0.5,0.06604234592714776,600
10,0.2,5,0.5,0.1168309308748277,1000
10,0.2,5,0.5,0.07047456406676976,1400
10,0.2,5,0.5,0.05768448353560299,200
10,0.2,5,0.5,0.029383327492577094,600
10,0.2,5,0.5,0.03793140878732282,1000
10,0.2,5,0.5,0.018985613597287045,1400
10,0.2,5,1.0,0.05747441014081105,200
10,0.2,5,1.0,0.024483337196142815,600
10,0.2,5,1.0,0.0059598745279455,1000
10,0.2,5,1.0,0.004786368792758526,1400
10,0.2,5,1.0,0.044733281557596184,200
10,0.2,5,1.0,0.01718621151510678,600
10,0.2,5,1.0,0.020099339126434884,1000
10,0.2,5,1.0,0.015006396298183884,1400
10,0.2,5,1.0,0.09926730943298769,200
10,0.2,5,1.0,0.024801463645818082,600
10,0.2,5,1.0,0.025000407178890155,1000
10,0.2,5,1.0,0.011840096055592393,1400
10,0.2,5,1.0,0.07311758728743767,200
10,0.2,5,1.0,0.02049950351084634,600
10,0.2,5,1.0,0.013226323045509514,1000
10,0.2,5,1.0,0.007557909335405637,1400
10,0.2,5,1.0,0.22285921613872836,200
10,0.2,5,1.0,0.13581575457902872,600
10,0.2,5,1.0,0.03863271830525013,1000
10,0.2,5,1.0,0.056106585287131014,1400
10,0.2,5,5.0,0.03512995853910116,200
10,0.2,5,5.0,0.009293850445239258,600
10,0.2,5,5.0,0.005832554031645913,1000
10,0.2,5,5.0,0.0027253597452430627,1400
10,0.2,5,5.0,0.03268211213600506,200
10,0.2,5,5.0,0.01303215914901836,600
10,0.2,5,5.0,0.009195409589435512,1000
10,0.2,5,5.0,0.0063226060332570964,1400
10,0.2,5,5.0,0.0740903551420972,200
10,0.2,5,5.0,0.013453998951309951,600
10,0.2,5,5.0,0.011662400181524795,1000
10,0.2,5,5.0,0.010508075619590747,1400
10,0.2,5,5.0,0.028264547871235737,200
10,0.2,5,5.0,0.011611913496553022,600
10,0.2,5,5.0,0.007563622943261983,1000
10,0.2,5,5.0,0.0040849142249625384,1400
10,0.2,5,5.0,0.03084385360383045,200
10,0.2,5,5.0,0.012159254481218443,600
10,0.2,5,5.0,0.006680557617804045,1000
10,0.2,5,5.0,0.005301763255738445,1400
10,0.2,5,0.1,1.6922488485645375,200
10,0.2,5,0.1,1.6773271546065416,600
10,0.2,5,0.1,1.618806652973807,1000
10,0.2,5,0.1,1.5928763225675853,1400
10,0.2,5,0.1,0.8190710410294911,200
10,0.2,5,0.1,0.7983799979381249,600
10,0.2,5,0.1,0.7953156001628001,1000
10,0.2,5,0.1,0.7939489413452686,1400
10,0.2,5,0.1,1.2362710543117559,200
10,0.2,5,0.1,1.0497960218255544,600
10,0.2,5,0.1,1.0755981475781309,1000
10,0.2,5,0.1,1.0676076871817934,1400
10,0.2,5,0.1,0.490410081490991,200
10,0.2,5,0.1,0.40054257653665604,600
10,0.2,5,0.1,0.4013894665241138,1000
10,0.2,5,0.1,0.39337577442014704,1400
10,0.2,5,0.1,0.8520284979544507,200
10,0.2,5,0.1,0.7609676163756567,600
10,0.2,5,0.1,0.7465034806579504,1000
10,0.2,5,0.1,0.7059289071227234,1400
10,0.2,5,0.5,0.06899953495985899,200
10,0.2,5,0.5,0.030103793651894153,600
10,0.2,5,0.5,0.019367861357822723,1000
10,0.2,5,0.5,0.00865443094334882,1400
10,0.2,5,0.5,0.07044850356802707,200
10,0.2,5,0.5,0.010747180970388485,600
10,0.2,5,0.5,0.004770752308331294,1000
10,0.2,5,0.5,0.0068198999157025805,1400
10,0.2,5,0.5,0.25718482561387057,200
10,0.2,5,0.5,0.25454896947759553,600
10,0.2,5,0.5,0.24508181759262962,1000
10,0.2,5,0.5,0.23662900182810712,1400
10,0.2,5,0.5,0.17140767659350167,200
10,0.2,5,0.5,0.06604234592714776,600
10,0.2,5,0.5,0.1168309308748277,1000
10,0.2,5,0.5,0.07047456406676976,1400
10,0.2,5,0.5,0.05768448353560299,200
10,0.2,5,0.5,0.029383327492577094,600
10,0.2,5,0.5,0.03793140878732282,1000
10,0.2,5,0.5,0.018985613597287045,1400
10,0.2,5,1.0,0.05747441014081105,200
10,0.2,5,1.0,0.024483337196142815,600
10,0.2,5,1.0,0.0059598745279455,1000
10,0.2,5,1.0,0.004786368792758526,1400
10,0.2,5,1.0,0.044733281557596184,200
10,0.2,5,1.0,0.01718621151510678,600
10,0.2,5,1.0,0.020099339126434884,1000
10,0.2,5,1.0,0.015006396298183884,1400
10,0.2,5,1.0,0.09926730943298769,200
10,0.2,5,1.0,0.024801463645818082,600
10,0.2,5,1.0,0.025000407178890155,1000
10,0.2,5,1.0,0.011840096055592393,1400
10,0.2,5,1.0,0.07311758728743767,200
10,0.2,5,1.0,0.02049950351084634,600
10,0.2,5,1.0,0.013226323045509514,1000
10,0.2,5,1.0,0.007557909335405637,1400
10,0.2,5,1.0,0.22285921613872836,200
10,0.2,5,1.0,0.13581575457902872,600
10,0.2,5,1.0,0.03863271830525013,1000
10,0.2,5,1.0,0.056106585287131014,1400
10,0.2,5,5.0,0.03512995853910116,200
10,0.2,5,5.0,0.009293850445239258,600
10,0.2,5,5.0,0.005832554031645913,1000
10,0.2,5,5.0,0.0027253597452430627,1400
10,0.2,5,5.0,0.03268211213600506,200
10,0.2,5,5.0,0.01303215914901836,600
10,0.2,5,5.0,0.009195409589435512,1000
10,0.2,5,5.0,0.0063226060332570964,1400
10,0.2,5,5.0,0.0740903551420972,200
10,0.2,5,5.0,0.013453998951309951,600
10,0.2,5,5.0,0.011662400181524795,1000
10,0.2,5,5.0,0.010508075619590747,1400
10,0.2,5,5.0,0.028264547871235737,200
10,0.2,5,5.0,0.011611913496553022,600
10,0.2,5,5.0,0.007563622943261983,1000
10,0.2,5,5.0,0.0040849142249625384,1400
10,0.2,5,5.0,0.03084385360383045,200
10,0.2,5,5.0,0.012159254481218443,600
10,0.2,5,5.0,0.006680557617804045,1000
10,0.2,5,5.0,0.005301763255738445,1400
10,0.2,5,0.1,1.6922488485645375,200
10,0.2,5,0.1,1.6773271546065416,600
10,0.2,5,0.1,1.618806652973807,1000
10,0.2,5,0.1,1.5928763225675853,1400
10,0.2,5,0.1,0.8190710410294911,200
10,0.2,5,0.1,0.7983799979381249,600
10,0.2,5,0.1,0.7953156001628001,1000
10,0.2,5,0.1,0.7939489413452686,1400
10,0.2,5,0.1,1.2362710543117559,200
10,0.2,5,0.1,1.0497960218255544,600
10,0.2,5,0.1,1.0755981475781309,1000
10,0.2,5,0.1,1.0676076871817934,1400
10,0.2,5,0.1,0.490410081490991,200
10,0.2,5,0.1,0.40054257653665604,600
10,0.2,5,0.1,0.4013894665241138,1000
10,0.2,5,0.1,0.39337577442014704,1400
10,0.2,5,0.1,0.8520284979544507,200
10,0.2,5,0.1,0.7609676163756567,600
10,0.2,5,0.1,0.7465034806579504,1000
10,0.2,5,0.1,0.7059289071227234,1400
10,0.2,5,0.5,0.06899953495985899,200
10,0.2,5,0.5,0.030103793651894153,600
10,0.2,5,0.5,0.019367861357822723,1000
10,0.2,5,0.5,0.00865443094334882,1400
10,0.2,5,0.5,0.07044850356802707,200
10,0.2,5,0.5,0.010747180970388485,600
10,0.2,5,0.5,0.004770752308331294,1000
10,0.2,5,0.5,0.0068198999157025805,1400
10,0.2,5,0.5,0.25718482561387057,200
10,0.2,5,0.5,0.25454896947759553,600
10,0.2,5,0.5,0.24508181759262962,1000
10,0.2,5,0.5,0.23662900182810712,1400
10,0.2,5,0.5,0.17140767659350167,200
10,0.2,5,0.5,0.06604234592714776,600
10,0.2,5,0.5,0.1168309308748277,1000
10,0.2,5,0.5,0.07047456406676976,1400
10,0.2,5,0.5,0.05768448353560299,200
10,0.2,5,0.5,0.029383327492577094,600
10,0.2,5,0.5,0.03793140878732282,1000
10,0.2,5,0.5,0.018985613597287045,1400
10,0.2,5,1.0,0.05747441014081105,200
10,0.2,5,1.0,0.024483337196142815,600
10,0.2,5,1.0,0.0059598745279455,1000
10,0.2,5,1.0,0.004786368792758526,1400
10,0.2,5,1.0,0.044733281557596184,200
10,0.2,5,1.0,0.01718621151510678,600
10,0.2,5,1.0,0.020099339126434884,1000
10,0.2,5,1.0,0.015006396298183884,1400
10,0.2,5,1.0,0.09926730943298769,200
10,0.2,5,1.0,0.024801463645818082,600
10,0.2,5,1.0,0.025000407178890155,1000
10,0.2,5,1.0,0.011840096055592393,1400
10,0.2,5,1.0,0.07311758728743767,200
10,0.2,5,1.0,0.02049950351084634,600
10,0.2,5,1.0,0.013226323045509514,1000
10,0.2,5,1.0,0.007557909335405637,1400
10,0.2,5,1.0,0.22285921613872836,200
10,0.2,5,1.0,0.13581575457902872,600
10,0.2,5,1.0,0.03863271830525013,1000
10,0.2,5,1.0,0.056106585287131014,1400
10,0.2,5,5.0,0.03512995853910116,200
10,0.2,5,5.0,0.009293850445239258,600
10,0.2,5,5.0,0.005832554031645913,1000
10,0.2,5,5.0,0.0027253597452430627,1400
10,0.2,5,5.0,0.03268211213600506,200
10,0.2,5,5.0,0.01303215914901836,600
10,0.2,5,5.0,0.009195409589435512,1000
10,0.2,5,5.0,0.0063226060332570964,1400
10,0.2,5,5.0,0.0740903551420972,200
10,0.2,5,5.0,0.013453998951309951,600
10,0.2,5,5.0,0.011662400181524795,1000
10,0.2,5,5.0,0.010508075619590747,1400
10,0.2,5,5.0,0.028264547871235737,200
10,0.2,5,5.0,0.011611913496553022,600
10,0.2,5,5.0,0.007563622943261983,1000
10,0.2,5,5.0,0.0040849142249625384,1400
10,0.2,5,5.0,0.03084385360383045,200
10,0.2,5,5.0,0.012159254481218443,600
10,0.2,5,5.0,0.006680557617804045,1000
10,0.2,5,5.0,0.005301763255738445,1400
10,0.28888888888888886,5,0.1,2.7303299932456695,200
10,0.28888888888888886,5,0.1,2.723163920870279,600
10,0.28888888888888886,5,0.1,2.722167352150886,1000
10,0.28888888888888886,5,0.1,2.721936710088895,1400
10,0.28888888888888886,5,0.1,1.2477728188220998,200
10,0.28888888888888886,5,0.1,1.1904860346564103,600
10,0.28888888888888886,5,0.1,1.1959588635420995,1000
10,0.28888888888888886,5,0.1,1.1588193696538363,1400
10,0.28888888888888886,5,0.1,2.0374335912560277,200
10,0.28888888888888886,5,0.1,1.7888384253062468,600
10,0.28888888888888886,5,0.1,1.6377887532994422,1000
10,0.28888888888888886,5,0.1,1.6294947234508033,1400
10,0.28888888888888886,5,0.1,1.4124017739471613,200
10,0.28888888888888886,5,0.1,1.3208569023533638,600
10,0.28888888888888886,5,0.1,1.27141074299382,1000
10,0.28888888888888886,5,0.1,1.289799433283434,1400
10,0.28888888888888886,5,0.1,1.6358877088487862,200
10,0.28888888888888886,5,0.1,1.4422489938916352,600
10,0.28888888888888886,5,0.1,1.4240444328256905,1000
10,0.28888888888888886,5,0.1,1.342935668206299,1400
10,0.28888888888888886,5,0.5,0.12862869328359863,200
10,0.28888888888888886,5,0.5,0.025801729953331715,600
10,0.28888888888888886,5,0.5,0.02116932325468039,1000
10,0.28888888888888886,5,0.5,0.01694672299585601,1400
10,0.28888888888888886,5,0.5,0.06439928097522182,200
10,0.28888888888888886,5,0.5,0.04151619824103637,600
10,0.28888888888888886,5,0.5,0.011003024998884106,1000
10,0.28888888888888886,5,0.5,0.008739253755578803,1400
10,0.28888888888888886,5,0.5,0.7021712337352903,200
10,0.28888888888888886,5,0.5,0.6287082464454529,600
10,0.28888888888888886,5,0.5,0.6202537848969217,1000
10,0.28888888888888886,5,0.5,0.6049871455526651,1400
10,0.28888888888888886,5,0.5,0.33617188690157657,200
10,0.28888888888888886,5,0.5,0.1420021221991298,600
10,0.28888888888888886,5,0.5,0.09426505181751964,1000
10,0.28888888888888886,5,0.5,0.07431172459808207,1400
10,0.28888888888888886,5,0.5,0.30995666070729294,200
10,0.28888888888888886,5,0.5,0.28919488930650916,600
10,0.28888888888888886,5,0.5,0.27276812598972994,1000
10,0.28888888888888886,5,0.5,0.23419087897953214,1400
10,0.28888888888888886,5,1.0,0.09543535121639161,200
10,0.28888888888888886,5,1.0,0.017147685580007503,600
10,0.28888888888888886,5,1.0,0.008414928532632534,1000
10,0.28888888888888886,5,1.0,0.010179155536482815,1400
10,0.28888888888888886,5,1.0,0.17610792438321038,200
10,0.28888888888888886,5,1.0,0.07351724327457443,600
10,0.28888888888888886,5,1.0,0.04392806522841225,1000
10,0.28888888888888886,5,1.0,0.01930167917431405,1400
10,0.28888888888888886,5,1.0,0.5613469927920614,200
10,0.28888888888888886,5,1.0,0.3078507681753429,600
10,0.28888888888888886,5,1.0,0.23185468330682804,1000
10,0.28888888888888886,5,1.0,0.15772874831197894,1400
10,0.28888888888888886,5,1.0,0.1302499174759411,200
10,0.28888888888888886,5,1.0,0.027507738340363155,600
10,0.28888888888888886,5,1.0,0.012694413653121699,1000
10,0.28888888888888886,5,1.0,0.014429265774504403,1400
10,0.28888888888888886,5,1.0,0.39491392445843654,200
10,0.28888888888888886,5,1.0,0.13540783468593856,600
10,0.28888888888888886,5,1.0,0.11279740210582874,1000
10,0.28888888888888886,5,1.0,0.08493593847472784,1400
10,0.28888888888888886,5,5.0,0.04071112185642395,200
10,0.28888888888888886,5,5.0,0.016395001510924517,600
10,0.28888888888888886,5,5.0,0.0075145179767134385,1000
10,0.28888888888888886,5,5.0,0.004037168214144862,1400
10,0.28888888888888886,5,5.0,0.09570221221296338,200
10,0.28888888888888886,5,5.0,0.029301850301835464,600
10,0.28888888888888886,5,5.0,0.017486860966207343,1000
10,0.28888888888888886,5,5.0,0.011958855785561589,1400
10,0.28888888888888886,5,5.0,0.07568259083526632,200
10,0.28888888888888886,5,5.0,0.026698567381965327,600
10,0.28888888888888886,5,5.0,0.016652015056885884,1000
10,0.28888888888888886,5,5.0,0.015097770740599094,1400
10,0.28888888888888886,5,5.0,0.060655078913527394,200
10,0.28888888888888886,5,5.0,0.010955701286453502,600
10,0.28888888888888886,5,5.0,0.007414528409942515,1000
10,0.28888888888888886,5,5.0,0.0053111836184761094,1400
10,0.28888888888888886,5,5.0,0.08510626015321777,200
10,0.28888888888888886,5,5.0,0.014917562828103791,600
10,0.28888888888888886,5,5.0,0.012169000999039763,1000
10,0.28888888888888886,5,5.0,0.008404150537837846,1400
10,0.37777777777777777,5,0.1,3.3184483891325263,200
10,0.37777777777777777,5,0.1,3.3124407487987138,600
10,0.37777777777777777,5,0.1,2.9678724514688857,1000
10,0.37777777777777777,5,0.1,2.9672881136718,1400
10,0.37777777777777777,5,0.1,1.8676024279769399,200
10,0.37777777777777777,5,0.1,1.761988455445982,600
10,0.37777777777777777,5,0.1,1.7535068690468953,1000
10,0.37777777777777777,5,0.1,1.6057760560853773,1400
10,0.37777777777777777,5,0.1,2.0891163226001894,200
10,0.37777777777777777,5,0.1,1.9374015381305454,600
10,0.37777777777777777,5,0.1,1.8605634779728475,1000
10,0.37777777777777777,5,0.1,1.8404935997130207,1400
10,0.37777777777777777,5,0.1,2.460735840946448,200
10,0.37777777777777777,5,0.1,2.311389476826097,600
10,0.37777777777777777,5,0.1,2.275690992226919,1000
10,0.37777777777777777,5,0.1,2.2181633724480134,1400
10,0.37777777777777777,5,0.1,1.5943271830264591,200
10,0.37777777777777777,5,0.1,1.391992576152682,600
10,0.37777777777777777,5,0.1,1.3592014890372377,1000
10,0.37777777777777777,5,0.1,1.3321373220807031,1400
10,0.37777777777777777,5,0.5,0.28163220778653214,200
10,0.37777777777777777,5,0.5,0.17283227220128247,600
10,0.37777777777777777,5,0.5,0.155464047448791,1000
10,0.37777777777777777,5,0.5,0.0998651607711539,1400
10,0.37777777777777777,5,0.5,0.28634744784179,200
10,0.37777777777777777,5,0.5,0.3037130413106384,600
10,0.37777777777777777,5,0.5,0.30610421180985103,1000
10,0.37777777777777777,5,0.5,0.1694657379781843,1400
10,0.37777777777777777,5,0.5,0.6612318602189435,200
10,0.37777777777777777,5,0.5,0.5954784773748774,600
10,0.37777777777777777,5,0.5,0.5607499591295073,1000
10,0.37777777777777777,5,0.5,0.5441089133494594,1400
10,0.37777777777777777,5,0.5,0.47321163437546965,200
10,0.37777777777777777,5,0.5,0.20446587757290702,600
10,0.37777777777777777,5,0.5,0.1793988743056974,1000
10,0.37777777777777777,5,0.5,0.13265761922702654,1400
10,0.37777777777777777,5,0.5,0.5064793168095371,200
10,0.37777777777777777,5,0.5,0.16560640853663577,600
10,0.37777777777777777,5,0.5,0.13108789529924478,1000
10,0.37777777777777777,5,0.5,0.10706131126151933,1400
10,0.37777777777777777,5,1.0,0.22024422910707578,200
10,0.37777777777777777,5,1.0,0.08145978645528668,600
10,0.37777777777777777,5,1.0,0.052106026619543395,1000
10,0.37777777777777777,5,1.0,0.021825093043663795,1400
10,0.37777777777777777,5,1.0,0.21673823745797832,200
10,0.37777777777777777,5,1.0,0.04539570427707302,600
10,0.37777777777777777,5,1.0,0.02935809641544953,1000
10,0.37777777777777777,5,1.0,0.037556958038245276,1400
10,0.37777777777777777,5,1.0,0.5945067503556889,200
10,0.37777777777777777,5,1.0,0.33472082034945794,600
10,0.37777777777777777,5,1.0,0.20228139851871882,1000
10,0.37777777777777777,5,1.0,0.13108959167970097,1400
10,0.37777777777777777,5,1.0,0.2657568274268448,200
10,0.37777777777777777,5,1.0,0.05870732244008976,600
10,0.37777777777777777,5,1.0,0.05340500344832991,1000
10,0.37777777777777777,5,1.0,0.03146074357824484,1400
10,0.37777777777777777,5,1.0,0.45841517062359466,200
10,0.37777777777777777,5,1.0,0.4710582821838699,600
10,0.37777777777777777,5,1.0,0.1488839570842373,1000
10,0.37777777777777777,5,1.0,0.1517517645815371,1400
10,0.37777777777777777,5,5.0,0.09405229987258427,200
10,0.37777777777777777,5,5.0,0.03629920870763176,600
10,0.37777777777777777,5,5.0,0.01596788939140345,1000
10,0.37777777777777777,5,5.0,0.010167666365744869,1400
10,0.37777777777777777,5,5.0,0.11595240690377107,200
10,0.37777777777777777,5,5.0,0.03566384827486082,600
10,0.37777777777777777,5,5.0,0.019444812747601608,1000
10,0.37777777777777777,5,5.0,0.012851332932869965,1400
10,0.37777777777777777,5,5.0,0.1710795549484404,200
10,0.37777777777777777,5,5.0,0.08359789295813844,600
10,0.37777777777777777,5,5.0,0.032635879621155904,1000
10,0.37777777777777777,5,5.0,0.025351779846407102,1400
10,0.37777777777777777,5,5.0,0.08928172763011846,200
10,0.37777777777777777,5,5.0,0.036037473119734646,600
10,0.37777777777777777,5,5.0,0.017242064787419156,1000
10,0.37777777777777777,5,5.0,0.012556759952748723,1400
10,0.37777777777777777,5,5.0,0.12160063087690673,200
10,0.37777777777777777,5,5.0,0.03048498008100733,600
10,0.37777777777777777,5,5.0,0.013923854398891461,1000
10,0.37777777777777777,5,5.0,0.00898347924135411,1400
10,0.4888888888888889,5,0.1,3.7905026407489344,200
10,0.4888888888888889,5,0.1,3.5934037703783135,600
10,0.4888888888888889,5,0.1,3.5923974349808936,1000
10,0.4888888888888889,5,0.1,3.5919303703930843,1400
10,0.4888888888888889,5,0.1,2.3225164872562476,200
10,0.4888888888888889,5,0.1,2.2777413290264263,600
10,0.4888888888888889,5,0.1,2.2762617192258063,1000
10,0.4888888888888889,5,0.1,2.0976799970509874,1400
10,0.4888888888888889,5,0.1,2.419666315959254,200
10,0.4888888888888889,5,0.1,2.2178281543287786,600
10,0.4888888888888889,5,0.1,2.1842779435685813,1000
10,0.4888888888888889,5,0.1,2.16200237080615,1400
10,0.4888888888888889,5,0.1,3.224013220694542,200
10,0.4888888888888889,5,0.1,3.1856654754480678,600
10,0.4888888888888889,5,0.1,3.166471804478733,1000
10,0.4888888888888889,5,0.1,2.8904100489149123,1400
10,0.4888888888888889,5,0.1,2.6813927550742056,200
10,0.4888888888888889,5,0.1,2.549086081401186,600
10,0.4888888888888889,5,0.1,2.523582273709531,1000
10,0.4888888888888889,5,0.1,2.5182266078130193,1400
10,0.4888888888888889,5,0.5,0.5439448216225722,200
10,0.4888888888888889,5,0.5,0.3944901959713753,600
10,0.4888888888888889,5,0.5,0.3689607727609267,1000
10,0.4888888888888889,5,0.5,0.4138084880874071,1400
10,0.4888888888888889,5,0.5,0.7342892011996067,200
10,0.4888888888888889,5,0.5,0.4437220998674433,600
10,0.4888888888888889,5,0.5,0.410490020772465,1000
10,0.4888888888888889,5,0.5,0.42575344713710894,1400
10,0.4888888888888889,5,0.5,1.0787244985454518,200
10,0.4888888888888889,5,0.5,0.9511656704440044,600
10,0.4888888888888889,5,0.5,0.9101903895005623,1000
10,0.4888888888888889,5,0.5,0.8768371060440823,1400
10,0.4888888888888889,5,0.5,0.755043452048256,200
10,0.4888888888888889,5,0.5,0.42246070891613663,600
10,0.4888888888888889,5,0.5,0.31415868124202273,1000
10,0.4888888888888889,5,0.5,0.28179771194751063,1400
10,0.4888888888888889,5,0.5,0.9359518994340675,200
10,0.4888888888888889,5,0.5,0.5255575694314689,600
10,0.4888888888888889,5,0.5,0.46398439804661396,1000
10,0.4888888888888889,5,0.5,0.41239327286428684,1400
10,0.4888888888888889,5,1.0,0.3397777585385522,200
10,0.4888888888888889,5,1.0,0.16424325640850912,600
10,0.4888888888888889,5,1.0,0.09663272570267241,1000
10,0.4888888888888889,5,1.0,0.08170381266462225,1400
10,0.4888888888888889,5,1.0,0.3114111425663755,200
10,0.4888888888888889,5,1.0,0.13689527700356513,600
10,0.4888888888888889,5,1.0,0.10474071613208724,1000
10,0.4888888888888889,5,1.0,0.0909466569814082,1400
10,0.4888888888888889,5,1.0,0.5884207306650362,200
10,0.4888888888888889,5,1.0,0.47382932254682736,600
10,0.4888888888888889,5,1.0,0.36524511290171313,1000
10,0.4888888888888889,5,1.0,0.27418113788210335,1400
10,0.4888888888888889,5,1.0,0.41393139356242126,200
10,0.4888888888888889,5,1.0,0.14894933676180394,600
10,0.4888888888888889,5,1.0,0.10746422961403825,1000
10,0.4888888888888889,5,1.0,0.085493568161752,1400
10,0.4888888888888889,5,1.0,0.6722871957540583,200
10,0.4888888888888889,5,1.0,0.7613073380945552,600
10,0.4888888888888889,5,1.0,0.39174239535380007,1000
10,0.4888888888888889,5,1.0,0.2924319669812984,1400
10,0.4888888888888889,5,5.0,0.13838942900370554,200
10,0.4888888888888889,5,5.0,0.06681101451827641,600
10,0.4888888888888889,5,5.0,0.03340858675579799,1000
10,0.4888888888888889,5,5.0,0.01849523819061128,1400
10,0.4888888888888889,5,5.0,0.2820912400023003,200
10,0.4888888888888889,5,5.0,0.09669549681096398,600
10,0.4888888888888889,5,5.0,0.0589283427550687,1000
10,0.4888888888888889,5,5.0,0.049686959702893954,1400
10,0.4888888888888889,5,5.0,0.2509004168534939,200
10,0.4888888888888889,5,5.0,0.12084363166095961,600
10,0.4888888888888889,5,5.0,0.07316100917608252,1000
10,0.4888888888888889,5,5.0,0.04645152398060498,1400
10,0.4888888888888889,5,5.0,0.24655914093503006,200
10,0.4888888888888889,5,5.0,0.07721090367443302,600
10,0.4888888888888889,5,5.0,0.03623637536155104,1000
10,0.4888888888888889,5,5.0,0.02107597739790645,1400
10,0.4888888888888889,5,5.0,0.1812148050877838,200
10,0.4888888888888889,5,5.0,0.05098314351759776,600
10,0.4888888888888889,5,5.0,0.03142190922937982,1000
10,0.4888888888888889,5,5.0,0.022227351298307125,1400
10,0.2,10,0.1,1.012908713165443,200
10,0.2,10,0.1,0.8779589000253607,600
10,0.2,10,0.1,1.1124744784955782,1000
10,0.2,10,0.1,0.4133005861846282,1400
10,0.2,10,0.1,1.1877425891824085,200
10,0.2,10,0.1,0.4934343154125003,600
10,0.2,10,0.1,0.18473337424129008,1000
10,0.2,10,0.1,0.13952296873417547,1400
10,0.2,10,0.1,0.4197124496071293,200
10,0.2,10,0.1,0.36802988410173,600
10,0.2,10,0.1,0.3576040100825213,1000
10,0.2,10,0.1,0.3559425040665946,1400
10,0.2,10,0.1,2.659808202869986,200
10,0.2,10,0.1,2.287104583208125,600
10,0.2,10,0.1,1.3015685109179362,1000
10,0.2,10,0.1,0.8872374643182781,1400
10,0.2,10,0.1,1.7130034346478522,200
10,0.2,10,0.1,0.6675100052696483,600
10,0.2,10,0.1,0.5307076208533401,1000
10,0.2,10,0.1,0.41356861138915013,1400
10,0.2,10,0.5,0.06420501193620183,200
10,0.2,10,0.5,0.02299711156303203,600
10,0.2,10,0.5,0.010079879719519102,1000
10,0.2,10,0.5,0.007101140196529139,1400
10,0.2,10,0.5,0.09045391538202997,200
10,0.2,10,0.5,0.027292193769198114,600
10,0.2,10,0.5,0.016421557045383773,1000
10,0.2,10,0.5,0.010408649543352182,1400
10,0.2,10,0.5,0.12287633891943736,200
10,0.2,10,0.5,0.0312958063234606,600
10,0.2,10,0.5,0.015959356279687587,1000
10,0.2,10,0.5,0.012101366423856147,1400
10,0.2,10,0.5,0.13492847979169104,200
10,0.2,10,0.5,0.03393065897975102,600
10,0.2,10,0.5,0.021676920038422098,1000
10,0.2,10,0.5,0.013595341852720613,1400
10,0.2,10,0.5,0.07035504844722236,200
10,0.2,10,0.5,0.03541530456423933,600
10,0.2,10,0.5,0.02678515107738683,1000
10,0.2,10,0.5,0.017425317859206466,1400
10,0.2,10,1.0,0.05849675352384893,200
10,0.2,10,1.0,0.015920750309713294,600
10,0.2,10,1.0,0.006641147745352147,1000
10,0.2,10,1.0,0.005439486059482636,1400
10,0.2,10,1.0,0.11964767361638548,200
10,0.2,10,1.0,0.04709518909226905,600
10,0.2,10,1.0,0.025244976994505286,1000
10,0.2,10,1.0,0.016284891238167284,1400
10,0.2,10,1.0,0.1392450753792271,200
10,0.2,10,1.0,0.07709614859379565,600
10,0.2,10,1.0,0.06470820111702509,1000
10,0.2,10,1.0,0.06350642492959392,1400
10,0.2,10,1.0,0.058972228148269135,200
10,0.2,10,1.0,0.013678031363860402,600
10,0.2,10,1.0,0.007427515156400207,1000
10,0.2,10,1.0,0.006581676406632304,1400
10,0.2,10,1.0,0.020667899744014204,200
10,0.2,10,1.0,0.01503237174189569,600
10,0.2,10,1.0,0.008929967307661078,1000
10,0.2,10,1.0,0.007854582490909126,1400
10,0.2,10,5.0,0.07246219092660011,200
10,0.2,10,5.0,0.016997142620646624,600
10,0.2,10,5.0,0.008269702271944242,1000
10,0.2,10,5.0,0.007119115415990554,1400
